,rel_angle
2021-03-27 11:44:06.191628+00:00,116.00
2021-03-27 11:44:07.186484+00:00,114.00
2021-03-27 11:44:08.198086+00:00,129.00
2021-03-27 11:44:09.189825+00:00,148.00
2021-03-27 11:44:10.188306+00:00,144.50
2021-03-27 11:44:11.198895+00:00,151.00
2021-03-27 11:44:12.186062+00:00,149.00
2021-03-27 11:44:13.212413+00:00,158.00
2021-03-27 11:44:14.189650+00:00,141.50
2021-03-27 11:44:15.187426+00:00,167.50
2021-03-27 11:44:16.209042+00:00,155.00
2021-03-27 11:44:17.211153+00:00,151.00
2021-03-27 11:44:18.213687+00:00,149.50
2021-03-27 11:44:19.227905+00:00,168.50
2021-03-27 11:44:20.214930+00:00,167.50
2021-03-27 11:44:21.231558+00:00,154.00
2021-03-27 11:44:22.220705+00:00,154.00
2021-03-27 11:44:23.226807+00:00,155.00
2021-03-27 11:44:24.212861+00:00,146.50
2021-03-27 11:44:25.228951+00:00,156.50
2021-03-27 11:44:26.236978+00:00,153.50
2021-03-27 11:44:27.240408+00:00,153.50
2021-03-27 11:44:28.228844+00:00,151.50
2021-03-27 11:44:29.239515+00:00,154.00
2021-03-27 11:44:30.233010+00:00,167.50
2021-03-27 11:44:31.261303+00:00,160.00
2021-03-27 11:44:32.238671+00:00,149.00
2021-03-27 11:44:33.259855+00:00,142.00
2021-03-27 11:44:34.249527+00:00,159.50
2021-03-27 11:44:35.253367+00:00,148.00
2021-03-27 11:44:36.273766+00:00,133.00
2021-03-27 11:44:37.271361+00:00,150.50
2021-03-27 11:44:38.267180+00:00,95.00
2021-03-27 11:44:39.257733+00:00,62.50
2021-03-27 11:44:40.282771+00:00,67.50
2021-03-27 11:44:41.272211+00:00,78.50
2021-03-27 11:44:42.273627+00:00,99.00
2021-03-27 11:44:43.282622+00:00,92.50
2021-03-27 11:44:44.275821+00:00,110.00
2021-03-27 11:44:45.338288+00:00,129.00
2021-03-27 11:44:46.353720+00:00,122.00
2021-03-27 11:44:47.326423+00:00,127.50
2021-03-27 11:44:48.334723+00:00,155.50
2021-03-27 11:44:49.350790+00:00,145.00
2021-03-27 11:44:50.347963+00:00,144.50
2021-03-27 11:44:51.312549+00:00,148.00
2021-03-27 11:44:52.351300+00:00,159.00
2021-03-27 11:44:53.355767+00:00,153.50
2021-03-27 11:44:54.329155+00:00,162.00
2021-03-27 11:44:55.365242+00:00,155.00
2021-03-27 11:44:56.376589+00:00,141.00
2021-03-27 11:44:57.380779+00:00,116.00
2021-03-27 11:44:58.392136+00:00,145.00
2021-03-27 11:44:59.352546+00:00,142.00
2021-03-27 11:45:00.386446+00:00,135.00
2021-03-27 11:45:01.364769+00:00,151.50
2021-03-27 11:45:02.377937+00:00,157.50
2021-03-27 11:45:03.403460+00:00,134.00
2021-03-27 11:45:04.459016+00:00,144.00
2021-03-27 11:45:05.420783+00:00,145.50
2021-03-27 11:45:06.478554+00:00,144.50
2021-03-27 11:45:07.438693+00:00,148.50
2021-03-27 11:45:08.478162+00:00,154.50
2021-03-27 11:45:09.479275+00:00,169.50
2021-03-27 11:45:10.458637+00:00,161.00
2021-03-27 11:45:11.493679+00:00,160.50
2021-03-27 11:45:12.491815+00:00,156.00
2021-03-27 11:45:13.502108+00:00,151.00
2021-03-27 11:45:14.461147+00:00,151.50
2021-03-27 11:45:15.464183+00:00,130.00
2021-03-27 11:45:16.539456+00:00,144.50
2021-03-27 11:45:17.484940+00:00,144.50
2021-03-27 11:45:18.480508+00:00,133.50
2021-03-27 11:45:19.428431+00:00,137.50
2021-03-27 11:45:20.479130+00:00,150.00
2021-03-27 11:45:21.495311+00:00,147.50
2021-03-27 11:45:22.436502+00:00,151.50
2021-03-27 11:45:23.444678+00:00,155.00
2021-03-27 11:45:24.480931+00:00,136.00
2021-03-27 11:45:25.493318+00:00,141.50
2021-03-27 11:45:26.494348+00:00,153.50
2021-03-27 11:45:27.502157+00:00,146.00
2021-03-27 11:45:28.503833+00:00,154.50
2021-03-27 11:45:29.462059+00:00,145.50
2021-03-27 11:45:30.520481+00:00,139.00
2021-03-27 11:45:31.480002+00:00,118.00
2021-03-27 11:45:32.516452+00:00,136.50
2021-03-27 11:45:33.474152+00:00,112.50
2021-03-27 11:45:34.475791+00:00,119.50
2021-03-27 11:45:35.481026+00:00,133.50
2021-03-27 11:45:36.540806+00:00,131.50
2021-03-27 11:45:37.537623+00:00,139.00
2021-03-27 11:45:38.544620+00:00,135.00
2021-03-27 11:45:39.507502+00:00,140.50
2021-03-27 11:45:40.533370+00:00,144.00
2021-03-27 11:45:41.553817+00:00,130.00
2021-03-27 11:45:42.513988+00:00,131.00
2021-03-27 11:45:43.514141+00:00,135.00
2021-03-27 11:45:44.514054+00:00,148.50
2021-03-27 11:45:45.566801+00:00,139.00
2021-03-27 11:45:46.564986+00:00,143.50
2021-03-27 11:45:47.573723+00:00,153.00
2021-03-27 11:45:48.580527+00:00,144.50
2021-03-27 11:45:49.550374+00:00,125.50
2021-03-27 11:45:50.575820+00:00,121.00
2021-03-27 11:45:51.533238+00:00,134.00
2021-03-27 11:45:52.583215+00:00,129.50
2021-03-27 11:45:53.531790+00:00,113.50
2021-03-27 11:45:54.538189+00:00,133.00
2021-03-27 11:45:55.572647+00:00,149.50
2021-03-27 11:45:56.577619+00:00,111.00
2021-03-27 11:45:57.545840+00:00,143.50
2021-03-27 11:45:58.545809+00:00,112.50
2021-03-27 11:45:59.546256+00:00,90.50
2021-03-27 11:46:00.556428+00:00,116.00
2021-03-27 11:46:01.557702+00:00,93.00
2021-03-27 11:46:02.561963+00:00,98.00
2021-03-27 11:46:03.565402+00:00,103.50
2021-03-27 11:46:04.562925+00:00,108.00
2021-03-27 11:46:05.571036+00:00,109.00
2021-03-27 11:46:06.584135+00:00,116.50
2021-03-27 11:46:07.656316+00:00,129.50
2021-03-27 11:46:08.658437+00:00,104.50
2021-03-27 11:46:09.686949+00:00,110.00
2021-03-27 11:46:10.651046+00:00,117.50
2021-03-27 11:46:11.659662+00:00,150.50
2021-03-27 11:46:12.589616+00:00,172.00
2021-03-27 11:46:13.643783+00:00,177.50
2021-03-27 11:46:14.635384+00:00,159.00
2021-03-27 11:46:15.609637+00:00,140.00
2021-03-27 11:46:16.651479+00:00,144.50
2021-03-27 11:46:17.656753+00:00,153.00
2021-03-27 11:46:18.663310+00:00,154.50
2021-03-27 11:46:19.634063+00:00,138.00
2021-03-27 11:46:20.682882+00:00,147.50
2021-03-27 11:46:21.669775+00:00,156.50
2021-03-27 11:46:22.681142+00:00,161.50
2021-03-27 11:46:23.676358+00:00,158.50
2021-03-27 11:46:24.689785+00:00,156.50
2021-03-27 11:46:25.710364+00:00,133.50
2021-03-27 11:46:26.709254+00:00,164.50
2021-03-27 11:46:27.732562+00:00,160.00
2021-03-27 11:46:28.725691+00:00,153.00
2021-03-27 11:46:29.726497+00:00,137.50
2021-03-27 11:46:30.715471+00:00,141.00
2021-03-27 11:46:31.714283+00:00,148.50
2021-03-27 11:46:32.731138+00:00,136.00
2021-03-27 11:46:33.740637+00:00,128.00
2021-03-27 11:46:34.725008+00:00,117.00
2021-03-27 11:46:35.741393+00:00,166.00
2021-03-27 11:46:36.745209+00:00,135.00
2021-03-27 11:46:37.705480+00:00,142.00
2021-03-27 11:46:38.778793+00:00,141.50
2021-03-27 11:46:39.722522+00:00,138.50
2021-03-27 11:46:40.779488+00:00,133.00
2021-03-27 11:46:41.771600+00:00,128.50
2021-03-27 11:46:42.787599+00:00,154.50
2021-03-27 11:46:43.807423+00:00,154.00
2021-03-27 11:46:44.752088+00:00,171.50
2021-03-27 11:46:45.787385+00:00,144.00
2021-03-27 11:46:46.804965+00:00,157.00
2021-03-27 11:46:47.758872+00:00,111.00
2021-03-27 11:46:48.757245+00:00,119.00
2021-03-27 11:46:49.758550+00:00,167.00
2021-03-27 11:46:50.778768+00:00,126.00
2021-03-27 11:46:51.785777+00:00,154.50
2021-03-27 11:46:52.792889+00:00,117.50
2021-03-27 11:46:53.796921+00:00,139.50
2021-03-27 11:46:54.799067+00:00,125.00
2021-03-27 11:46:55.806571+00:00,80.50
2021-03-27 11:46:56.803493+00:00,123.50
2021-03-27 11:46:57.810384+00:00,116.00
2021-03-27 11:46:58.810315+00:00,116.00
2021-03-27 11:46:59.819080+00:00,118.50
2021-03-27 11:47:00.822760+00:00,140.50
2021-03-27 11:47:01.821656+00:00,146.50
2021-03-27 11:47:02.836708+00:00,175.00
2021-03-27 11:47:03.837547+00:00,165.00
2021-03-27 11:47:04.839611+00:00,177.50
2021-03-27 11:47:05.833477+00:00,160.00
2021-03-27 11:47:06.847315+00:00,142.50
2021-03-27 11:47:07.836538+00:00,131.50
2021-03-27 11:47:08.842038+00:00,-175.00
2021-03-27 11:47:09.845062+00:00,-172.50
2021-03-27 11:47:10.873017+00:00,167.50
2021-03-27 11:47:11.883361+00:00,136.50
2021-03-27 11:47:12.894820+00:00,117.50
2021-03-27 11:47:13.892751+00:00,117.00
2021-03-27 11:47:14.901884+00:00,122.50
2021-03-27 11:47:15.912683+00:00,169.00
2021-03-27 11:47:16.937338+00:00,156.00
2021-03-27 11:47:17.931639+00:00,148.50
2021-03-27 11:47:18.931906+00:00,137.50
2021-03-27 11:47:19.962091+00:00,105.00
2021-03-27 11:47:20.980349+00:00,116.00
2021-03-27 11:47:21.935354+00:00,133.50
2021-03-27 11:47:22.942774+00:00,132.00
2021-03-27 11:47:23.948363+00:00,137.00
2021-03-27 11:47:24.944147+00:00,146.00
2021-03-27 11:47:25.960071+00:00,136.50
2021-03-27 11:47:26.957155+00:00,133.50
2021-03-27 11:47:27.921894+00:00,137.50
2021-03-27 11:47:28.959696+00:00,132.00
2021-03-27 11:47:29.969574+00:00,105.50
2021-03-27 11:47:30.981498+00:00,124.50
2021-03-27 11:47:31.992360+00:00,127.50
2021-03-27 11:47:32.947601+00:00,159.50
2021-03-27 11:47:33.990184+00:00,160.50
2021-03-27 11:47:34.986545+00:00,139.00
2021-03-27 11:47:35.994030+00:00,124.50
2021-03-27 11:47:37.012898+00:00,116.00
2021-03-27 11:47:38.005955+00:00,116.50
2021-03-27 11:47:39.016863+00:00,151.50
2021-03-27 11:47:40.016390+00:00,123.00
2021-03-27 11:47:41.025819+00:00,135.50
2021-03-27 11:47:42.022716+00:00,126.00
2021-03-27 11:47:43.034022+00:00,104.50
2021-03-27 11:47:44.005667+00:00,102.50
2021-03-27 11:47:45.005937+00:00,98.50
2021-03-27 11:47:46.016908+00:00,102.50
2021-03-27 11:47:47.020518+00:00,117.50
2021-03-27 11:47:48.057347+00:00,117.50
2021-03-27 11:47:49.049643+00:00,127.50
2021-03-27 11:47:50.015896+00:00,122.50
2021-03-27 11:47:51.069440+00:00,130.00
2021-03-27 11:47:52.068641+00:00,117.00
2021-03-27 11:47:53.055619+00:00,127.00
2021-03-27 11:47:54.074171+00:00,131.00
2021-03-27 11:47:55.061197+00:00,129.50
2021-03-27 11:47:56.095771+00:00,133.50
2021-03-27 11:47:57.111716+00:00,137.00
2021-03-27 11:47:58.089675+00:00,142.50
2021-03-27 11:47:59.049221+00:00,135.50
2021-03-27 11:48:00.075674+00:00,144.00
2021-03-27 11:48:01.080261+00:00,133.50
2021-03-27 11:48:02.060136+00:00,154.00
2021-03-27 11:48:03.061448+00:00,125.50
2021-03-27 11:48:04.088749+00:00,111.00
2021-03-27 11:48:05.062561+00:00,111.00
2021-03-27 11:48:06.108768+00:00,154.50
2021-03-27 11:48:07.122978+00:00,171.50
2021-03-27 11:48:08.126714+00:00,151.00
2021-03-27 11:48:09.088262+00:00,138.00
2021-03-27 11:48:10.165488+00:00,135.50
2021-03-27 11:48:11.140131+00:00,145.50
2021-03-27 11:48:12.130361+00:00,169.50
2021-03-27 11:48:13.171761+00:00,144.00
2021-03-27 11:48:14.150993+00:00,125.50
2021-03-27 11:48:15.092977+00:00,137.50
2021-03-27 11:48:16.159287+00:00,138.00
2021-03-27 11:48:17.150438+00:00,135.50
2021-03-27 11:48:18.154990+00:00,139.50
2021-03-27 11:48:19.138829+00:00,139.00
2021-03-27 11:48:20.157936+00:00,141.50
2021-03-27 11:48:21.122937+00:00,138.50
2021-03-27 11:48:22.116524+00:00,150.00
2021-03-27 11:48:23.155385+00:00,139.50
2021-03-27 11:48:24.155378+00:00,149.50
2021-03-27 11:48:25.148709+00:00,153.00
2021-03-27 11:48:26.170115+00:00,155.50
2021-03-27 11:48:27.170417+00:00,154.50
2021-03-27 11:48:28.165873+00:00,163.00
2021-03-27 11:48:29.167361+00:00,162.50
2021-03-27 11:48:30.131174+00:00,163.50
2021-03-27 11:48:31.171302+00:00,169.50
2021-03-27 11:48:32.170487+00:00,161.50
2021-03-27 11:48:33.172594+00:00,172.50
2021-03-27 11:48:34.175409+00:00,-169.50
2021-03-27 11:48:35.149848+00:00,-175.50
2021-03-27 11:48:36.194735+00:00,-179.00
2021-03-27 11:48:37.175281+00:00,-172.00
2021-03-27 11:48:38.246840+00:00,-170.50
2021-03-27 11:48:39.237729+00:00,171.00
2021-03-27 11:48:40.232996+00:00,167.50
2021-03-27 11:48:41.243428+00:00,161.50
2021-03-27 11:48:42.239557+00:00,151.00
2021-03-27 11:48:43.204338+00:00,145.50
2021-03-27 11:48:44.196118+00:00,154.50
2021-03-27 11:48:45.225357+00:00,150.00
2021-03-27 11:48:46.265510+00:00,170.50
2021-03-27 11:48:47.272759+00:00,147.00
2021-03-27 11:48:48.282354+00:00,155.00
2021-03-27 11:48:49.283499+00:00,118.50
2021-03-27 11:48:50.235537+00:00,161.50
2021-03-27 11:48:51.286699+00:00,148.00
2021-03-27 11:48:52.230396+00:00,157.50
2021-03-27 11:48:53.243657+00:00,156.50
2021-03-27 11:48:54.259706+00:00,151.00
2021-03-27 11:48:55.271245+00:00,137.00
2021-03-27 11:48:56.251346+00:00,141.00
2021-03-27 11:48:57.274446+00:00,152.50
2021-03-27 11:48:58.276984+00:00,150.50
2021-03-27 11:48:59.283489+00:00,139.50
2021-03-27 11:49:00.343982+00:00,135.50
2021-03-27 11:49:01.345204+00:00,145.00
2021-03-27 11:49:02.301913+00:00,127.00
2021-03-27 11:49:03.292932+00:00,137.00
2021-03-27 11:49:04.299170+00:00,141.50
2021-03-27 11:49:05.278924+00:00,139.00
2021-03-27 11:49:06.343985+00:00,136.00
2021-03-27 11:49:07.348539+00:00,145.00
2021-03-27 11:49:08.351591+00:00,125.00
2021-03-27 11:49:09.370083+00:00,126.00
2021-03-27 11:49:10.330362+00:00,140.00
2021-03-27 11:49:11.383181+00:00,136.50
2021-03-27 11:49:12.378066+00:00,131.50
2021-03-27 11:49:13.328560+00:00,143.00
2021-03-27 11:49:14.325942+00:00,138.50
2021-03-27 11:49:15.352610+00:00,147.00
2021-03-27 11:49:16.384752+00:00,151.50
2021-03-27 11:49:17.391894+00:00,139.50
2021-03-27 11:49:18.410747+00:00,152.00
2021-03-27 11:49:19.361659+00:00,147.00
2021-03-27 11:49:20.358917+00:00,144.00
2021-03-27 11:49:21.413115+00:00,147.50
2021-03-27 11:49:22.394020+00:00,151.00
2021-03-27 11:49:23.356256+00:00,147.00
2021-03-27 11:49:24.385004+00:00,134.50
2021-03-27 11:49:25.439567+00:00,140.50
2021-03-27 11:49:26.361048+00:00,155.00
2021-03-27 11:49:27.415486+00:00,157.00
2021-03-27 11:49:28.432583+00:00,173.50
2021-03-27 11:49:29.400566+00:00,154.00
2021-03-27 11:49:30.435687+00:00,156.00
2021-03-27 11:49:31.382489+00:00,166.50
2021-03-27 11:49:32.447830+00:00,158.00
2021-03-27 11:49:33.456430+00:00,151.00
2021-03-27 11:49:34.421044+00:00,165.00
2021-03-27 11:49:35.443623+00:00,170.00
2021-03-27 11:49:36.419228+00:00,173.00
2021-03-27 11:49:37.393848+00:00,166.00
2021-03-27 11:49:38.460967+00:00,154.50
2021-03-27 11:49:39.398652+00:00,157.00
2021-03-27 11:49:40.395920+00:00,156.50
2021-03-27 11:49:41.354938+00:00,155.00
2021-03-27 11:49:42.388324+00:00,162.00
2021-03-27 11:49:44.424508+00:00,162.00
2021-03-27 11:49:45.420578+00:00,160.00
2021-03-27 11:49:46.430743+00:00,167.00
2021-03-27 11:49:47.460803+00:00,171.50
2021-03-27 11:49:48.473576+00:00,168.00
2021-03-27 11:49:49.499963+00:00,172.00
2021-03-27 11:49:50.422241+00:00,160.00
2021-03-27 11:49:51.444966+00:00,157.50
2021-03-27 11:49:52.470184+00:00,154.00
2021-03-27 11:49:53.449153+00:00,152.50
2021-03-27 11:49:54.416819+00:00,149.50
2021-03-27 11:49:55.460474+00:00,159.00
2021-03-27 11:49:56.457624+00:00,-177.00
2021-03-27 11:49:57.457606+00:00,-170.00
2021-03-27 11:49:58.416173+00:00,166.50
2021-03-27 11:49:59.458903+00:00,166.50
2021-03-27 11:50:00.487566+00:00,173.50
2021-03-27 11:50:01.440867+00:00,162.00
2021-03-27 11:50:02.446077+00:00,170.00
2021-03-27 11:50:03.444550+00:00,164.00
2021-03-27 11:50:04.476881+00:00,158.50
2021-03-27 11:50:05.500302+00:00,165.50
2021-03-27 11:50:06.494610+00:00,173.00
2021-03-27 11:50:07.465303+00:00,166.00
2021-03-27 11:50:08.522437+00:00,148.00
2021-03-27 11:50:09.628493+00:00,163.00
2021-03-27 11:50:10.515630+00:00,159.50
2021-03-27 11:50:11.524187+00:00,142.00
2021-03-27 11:50:12.529714+00:00,167.50
2021-03-27 11:50:13.522882+00:00,166.50
2021-03-27 11:50:14.505282+00:00,151.00
2021-03-27 11:50:15.512860+00:00,165.00
2021-03-27 11:50:16.526374+00:00,174.50
2021-03-27 11:50:17.522525+00:00,154.50
2021-03-27 11:50:18.521538+00:00,161.50
2021-03-27 11:50:19.489281+00:00,157.50
2021-03-27 11:50:20.488108+00:00,167.00
2021-03-27 11:50:21.526817+00:00,176.50
2021-03-27 11:50:22.493308+00:00,127.00
2021-03-27 11:50:23.497613+00:00,154.00
2021-03-27 11:50:24.497946+00:00,162.50
2021-03-27 11:50:25.505445+00:00,154.50
2021-03-27 11:50:26.559237+00:00,156.00
2021-03-27 11:50:27.555716+00:00,155.50
2021-03-27 11:50:28.557456+00:00,152.00
2021-03-27 11:50:29.568558+00:00,151.00
2021-03-27 11:50:30.542448+00:00,155.00
2021-03-27 11:50:31.560000+00:00,165.00
2021-03-27 11:50:32.583111+00:00,157.50
2021-03-27 11:50:33.567201+00:00,166.50
2021-03-27 11:50:34.566149+00:00,151.00
2021-03-27 11:50:35.571398+00:00,151.00
2021-03-27 11:50:36.569282+00:00,160.50
2021-03-27 11:50:37.555500+00:00,163.50
2021-03-27 11:50:38.555900+00:00,151.50
2021-03-27 11:50:39.560507+00:00,156.00
2021-03-27 11:50:40.578417+00:00,143.00
2021-03-27 11:50:41.571568+00:00,143.50
2021-03-27 11:50:42.579111+00:00,132.50
2021-03-27 11:50:43.576364+00:00,150.50
2021-03-27 11:50:44.577536+00:00,137.00
2021-03-27 11:50:45.585867+00:00,140.50
2021-03-27 11:50:46.600249+00:00,136.00
2021-03-27 11:50:47.703520+00:00,131.00
2021-03-27 11:50:48.709319+00:00,137.50
2021-03-27 11:50:49.651202+00:00,136.50
2021-03-27 11:50:50.641884+00:00,146.00
2021-03-27 11:50:51.645792+00:00,152.00
2021-03-27 11:50:52.661797+00:00,142.50
2021-03-27 11:50:53.661117+00:00,146.00
2021-03-27 11:50:54.640800+00:00,166.50
2021-03-27 11:50:55.655437+00:00,156.00
2021-03-27 11:50:56.670928+00:00,-176.00
2021-03-27 11:50:57.673613+00:00,152.50
2021-03-27 11:50:58.677581+00:00,150.00
2021-03-27 11:50:59.669140+00:00,147.00
2021-03-27 11:51:00.681745+00:00,154.50
2021-03-27 11:51:01.673654+00:00,172.50
2021-03-27 11:51:02.681988+00:00,170.50
2021-03-27 11:51:03.695291+00:00,152.50
2021-03-27 11:51:04.679506+00:00,146.00
2021-03-27 11:51:05.678457+00:00,140.00
2021-03-27 11:51:06.688803+00:00,170.50
2021-03-27 11:51:07.696503+00:00,157.50
2021-03-27 11:51:08.696048+00:00,157.00
2021-03-27 11:51:09.721803+00:00,162.50
2021-03-27 11:51:10.712944+00:00,151.50
2021-03-27 11:51:11.695187+00:00,160.50
2021-03-27 11:51:12.668483+00:00,147.00
2021-03-27 11:51:13.666317+00:00,158.00
2021-03-27 11:51:14.664387+00:00,149.00
2021-03-27 11:51:15.678971+00:00,152.50
2021-03-27 11:51:16.679788+00:00,154.50
2021-03-27 11:51:17.685713+00:00,149.00
2021-03-27 11:51:18.682106+00:00,171.50
2021-03-27 11:51:19.685805+00:00,164.00
2021-03-27 11:51:20.688004+00:00,158.50
2021-03-27 11:51:21.688879+00:00,154.00
2021-03-27 11:51:22.693270+00:00,147.50
2021-03-27 11:51:23.702646+00:00,154.50
2021-03-27 11:51:24.698242+00:00,151.50
2021-03-27 11:51:25.703001+00:00,165.50
2021-03-27 11:51:26.711760+00:00,156.00
2021-03-27 11:51:27.719780+00:00,157.00
2021-03-27 11:51:28.721533+00:00,163.00
2021-03-27 11:51:29.721543+00:00,153.00
2021-03-27 11:51:30.725799+00:00,167.00
2021-03-27 11:51:31.746701+00:00,159.50
2021-03-27 11:51:32.760324+00:00,-164.00
2021-03-27 11:51:33.755120+00:00,174.50
2021-03-27 11:51:34.735603+00:00,164.00
2021-03-27 11:51:35.759980+00:00,163.50
2021-03-27 11:51:36.777307+00:00,168.00
2021-03-27 11:51:37.777890+00:00,174.00
2021-03-27 11:51:38.808541+00:00,164.50
2021-03-27 11:51:39.809894+00:00,161.50
2021-03-27 11:51:40.797324+00:00,158.00
2021-03-27 11:51:42.764834+00:00,164.00
2021-03-27 11:51:43.814716+00:00,156.50
2021-03-27 11:51:44.808166+00:00,171.00
2021-03-27 11:51:45.817344+00:00,142.00
2021-03-27 11:51:46.821135+00:00,135.50
2021-03-27 11:51:47.802755+00:00,146.50
2021-03-27 11:51:48.867696+00:00,138.50
2021-03-27 11:51:50.804711+00:00,145.50
2021-03-27 11:51:51.794370+00:00,129.00
2021-03-27 11:51:52.789544+00:00,136.00
2021-03-27 11:51:53.798371+00:00,145.50
2021-03-27 11:51:54.805452+00:00,137.00
2021-03-27 11:51:55.797925+00:00,154.50
2021-03-27 11:51:56.799931+00:00,160.00
2021-03-27 11:51:57.800195+00:00,136.00
2021-03-27 11:51:58.802681+00:00,148.00
2021-03-27 11:51:59.808963+00:00,158.00
2021-03-27 11:52:00.809442+00:00,156.50
2021-03-27 11:52:01.812983+00:00,155.50
2021-03-27 11:52:02.818643+00:00,161.50
2021-03-27 11:52:03.822191+00:00,177.50
2021-03-27 11:52:04.815395+00:00,174.50
2021-03-27 11:52:05.827461+00:00,173.50
2021-03-27 11:52:06.825046+00:00,174.00
2021-03-27 11:52:07.826251+00:00,-178.50
2021-03-27 11:52:08.832151+00:00,167.00
2021-03-27 11:52:09.832730+00:00,160.50
2021-03-27 11:52:10.838757+00:00,167.50
2021-03-27 11:52:11.839725+00:00,142.00
2021-03-27 11:52:12.848071+00:00,149.00
2021-03-27 11:52:13.845339+00:00,152.00
2021-03-27 11:52:14.840726+00:00,172.00
2021-03-27 11:52:15.843537+00:00,139.00
2021-03-27 11:52:16.850574+00:00,141.00
2021-03-27 11:52:17.847686+00:00,137.50
2021-03-27 11:52:18.853367+00:00,150.00
2021-03-27 11:52:19.854850+00:00,152.00
2021-03-27 11:52:20.878503+00:00,168.50
2021-03-27 11:52:21.928463+00:00,121.50
2021-03-27 11:52:22.913563+00:00,136.50
2021-03-27 11:52:23.904450+00:00,167.00
2021-03-27 11:52:24.906970+00:00,119.50
2021-03-27 11:52:25.896614+00:00,153.50
2021-03-27 11:52:26.910788+00:00,137.00
2021-03-27 11:52:27.931469+00:00,131.00
2021-03-27 11:52:28.927879+00:00,118.00
2021-03-27 11:52:29.903912+00:00,125.00
2021-03-27 11:52:30.922012+00:00,136.00
2021-03-27 11:52:31.935204+00:00,138.00
2021-03-27 11:52:32.935444+00:00,129.00
2021-03-27 11:52:33.937947+00:00,152.00
2021-03-27 11:52:34.959283+00:00,132.50
2021-03-27 11:52:35.941248+00:00,153.00
2021-03-27 11:52:36.936041+00:00,159.50
2021-03-27 11:52:37.936002+00:00,159.00
2021-03-27 11:52:38.953699+00:00,154.50
2021-03-27 11:52:39.981043+00:00,156.50
2021-03-27 11:52:40.981720+00:00,167.00
2021-03-27 11:52:41.985924+00:00,171.50
2021-03-27 11:52:43.043024+00:00,150.00
2021-03-27 11:52:44.046499+00:00,168.50
2021-03-27 11:52:44.978609+00:00,164.00
2021-03-27 11:52:45.974662+00:00,168.50
2021-03-27 11:52:46.979526+00:00,172.00
2021-03-27 11:52:47.984112+00:00,160.50
2021-03-27 11:52:48.989890+00:00,163.50
2021-03-27 11:52:49.939728+00:00,172.00
2021-03-27 11:52:50.948605+00:00,161.50
2021-03-27 11:52:51.955043+00:00,171.50
2021-03-27 11:52:52.997976+00:00,175.50
2021-03-27 11:52:53.956877+00:00,170.50
2021-03-27 11:52:54.987837+00:00,153.00
2021-03-27 11:52:56.002337+00:00,159.00
2021-03-27 11:52:57.009576+00:00,151.50
2021-03-27 11:52:58.022684+00:00,160.50
2021-03-27 11:52:59.016838+00:00,155.50
2021-03-27 11:53:00.004782+00:00,156.50
2021-03-27 11:53:01.028201+00:00,161.50
2021-03-27 11:53:02.007128+00:00,174.50
2021-03-27 11:53:03.019272+00:00,152.00
2021-03-27 11:53:04.032051+00:00,147.50
2021-03-27 11:53:05.017821+00:00,130.50
2021-03-27 11:53:06.019716+00:00,143.50
2021-03-27 11:53:07.027097+00:00,136.50
2021-03-27 11:53:08.051471+00:00,126.00
2021-03-27 11:53:09.049405+00:00,117.00
2021-03-27 11:53:10.042318+00:00,143.50
2021-03-27 11:53:11.052803+00:00,153.00
2021-03-27 11:53:12.024059+00:00,157.50
2021-03-27 11:53:13.048711+00:00,153.50
2021-03-27 11:53:14.074678+00:00,141.50
2021-03-27 11:53:15.039354+00:00,136.00
2021-03-27 11:53:16.080912+00:00,138.00
2021-03-27 11:53:17.079323+00:00,136.00
2021-03-27 11:53:18.072453+00:00,138.00
2021-03-27 11:53:19.039673+00:00,148.00
2021-03-27 11:53:20.078042+00:00,147.50
2021-03-27 11:53:21.078839+00:00,149.50
2021-03-27 11:53:22.088769+00:00,157.00
2021-03-27 11:53:23.055303+00:00,154.50
2021-03-27 11:53:24.099260+00:00,158.00
2021-03-27 11:53:25.106668+00:00,154.50
2021-03-27 11:53:26.141498+00:00,150.50
2021-03-27 11:53:27.118413+00:00,156.00
2021-03-27 11:53:28.117163+00:00,155.00
2021-03-27 11:53:29.127227+00:00,154.00
2021-03-27 11:53:30.141850+00:00,167.00
2021-03-27 11:53:31.146620+00:00,151.50
2021-03-27 11:53:32.104216+00:00,154.50
2021-03-27 11:53:33.139863+00:00,147.50
2021-03-27 11:53:34.136302+00:00,149.00
2021-03-27 11:53:35.149580+00:00,153.50
2021-03-27 11:53:36.147478+00:00,178.00
2021-03-27 11:53:37.180079+00:00,164.50
2021-03-27 11:53:38.166716+00:00,169.00
2021-03-27 11:53:39.202373+00:00,-177.50
2021-03-27 11:53:40.166793+00:00,156.00
2021-03-27 11:53:41.203463+00:00,156.50
2021-03-27 11:53:42.180918+00:00,158.50
2021-03-27 11:53:43.174297+00:00,158.50
2021-03-27 11:53:44.223015+00:00,153.00
2021-03-27 11:53:45.169154+00:00,153.00
2021-03-27 11:53:46.198683+00:00,150.00
2021-03-27 11:53:47.194843+00:00,154.50
2021-03-27 11:53:48.248788+00:00,146.00
2021-03-27 11:53:49.193309+00:00,143.50
2021-03-27 11:53:50.262638+00:00,146.50
2021-03-27 11:53:51.258816+00:00,139.00
2021-03-27 11:53:52.204883+00:00,140.50
