,speed
2021-04-02 13:29:19.593846+00:00,9.90
2021-04-02 13:29:19.978667+00:00,9.90
2021-04-02 13:29:20.600732+00:00,12.60
2021-04-02 13:29:21.077723+00:00,12.60
2021-04-02 13:29:21.592622+00:00,11.60
2021-04-02 13:29:21.604845+00:00,11.70
2021-04-02 13:29:21.809217+00:00,11.60
2021-04-02 13:29:22.594237+00:00,11.40
2021-04-02 13:29:22.694829+00:00,11.50
2021-04-02 13:29:23.105318+00:00,11.40
2021-04-02 13:29:23.595771+00:00,12.60
2021-04-02 13:29:24.099127+00:00,12.60
2021-04-02 13:29:24.598726+00:00,13.20
2021-04-02 13:29:24.774908+00:00,13.20
2021-04-02 13:29:26.014523+00:00,14.30
2021-04-02 13:29:26.022195+00:00,14.40
2021-04-02 13:29:26.074210+00:00,14.30
2021-04-02 13:29:26.610012+00:00,13.60
2021-04-02 13:29:27.170607+00:00,13.60
2021-04-02 13:29:27.668704+00:00,12.60
2021-04-02 13:29:27.747004+00:00,12.60
2021-04-02 13:29:28.623440+00:00,12.00
2021-04-02 13:29:28.637149+00:00,12.10
2021-04-02 13:29:29.139878+00:00,12.00
2021-04-02 13:29:29.635642+00:00,13.20
2021-04-02 13:29:30.204951+00:00,13.20
2021-04-02 13:29:33.875570+00:00,9.30
2021-04-02 13:29:35.713282+00:00,12.80
2021-04-02 13:29:35.808975+00:00,11.80
2021-04-02 13:29:35.822204+00:00,11.90
2021-04-02 13:29:35.893347+00:00,9.50
2021-04-02 13:29:35.978418+00:00,9.30
2021-04-02 13:29:36.074722+00:00,9.10
2021-04-02 13:29:36.182852+00:00,10.90
2021-04-02 13:29:36.662030+00:00,9.70
2021-04-02 13:29:37.670465+00:00,11.60
2021-04-02 13:29:37.683727+00:00,11.70
2021-04-02 13:29:38.669626+00:00,11.20
2021-04-02 13:29:38.687277+00:00,11.30
2021-04-02 13:29:39.688657+00:00,7.40
2021-04-02 13:29:39.814924+00:00,7.30
2021-04-02 13:29:40.684823+00:00,6.60
2021-04-02 13:29:41.705629+00:00,9.10
2021-04-02 13:29:42.683578+00:00,12.00
2021-04-02 13:29:42.762685+00:00,12.10
2021-04-02 13:29:43.689872+00:00,12.40
2021-04-02 13:29:44.712690+00:00,9.50
2021-04-02 13:29:45.708389+00:00,9.70
2021-04-02 13:29:45.917273+00:00,9.70
2021-04-02 13:29:46.715482+00:00,8.10
2021-04-02 13:29:46.803781+00:00,8.20
2021-04-02 13:29:47.713368+00:00,9.10
2021-04-02 13:29:48.720307+00:00,10.10
2021-04-02 13:29:49.717783+00:00,9.50
2021-04-02 13:29:50.717714+00:00,9.50
2021-04-02 13:29:51.718245+00:00,9.30
2021-04-02 13:29:52.254075+00:00,9.30
2021-04-02 13:29:52.724838+00:00,8.50
2021-04-02 13:29:52.814043+00:00,8.60
2021-04-02 13:29:53.720262+00:00,7.80
2021-04-02 13:29:54.722696+00:00,6.80
2021-04-02 13:29:55.719331+00:00,6.00
2021-04-02 13:29:56.731888+00:00,4.80
2021-04-02 13:29:56.744889+00:00,4.90
2021-04-02 13:29:57.741137+00:00,8.10
2021-04-02 13:29:57.753950+00:00,8.20
2021-04-02 13:29:58.747801+00:00,9.70
2021-04-02 13:30:00.090512+00:00,8.50
2021-04-02 13:30:02.066183+00:00,8.60
2021-04-02 13:30:07.008909+00:00,7.90
2021-04-02 13:30:07.033662+00:00,8.00
2021-04-02 13:30:07.234482+00:00,7.00
2021-04-02 13:30:07.410171+00:00,5.60
2021-04-02 13:30:07.526916+00:00,5.60
2021-04-02 13:30:07.611536+00:00,5.60
2021-04-02 13:30:07.696700+00:00,6.40
2021-04-02 13:30:07.784896+00:00,6.20
2021-04-02 13:30:07.878961+00:00,7.60
2021-04-02 13:30:08.782962+00:00,9.10
2021-04-02 13:30:09.776338+00:00,9.90
2021-04-02 13:30:10.811248+00:00,9.90
2021-04-02 13:30:11.790241+00:00,9.30
2021-04-02 13:30:12.791183+00:00,8.10
2021-04-02 13:30:12.816740+00:00,8.20
2021-04-02 13:30:13.808897+00:00,12.60
2021-04-02 13:30:14.790405+00:00,8.90
2021-04-02 13:30:15.803191+00:00,9.50
2021-04-02 13:30:16.799803+00:00,10.90
2021-04-02 13:30:17.792922+00:00,11.20
2021-04-02 13:30:17.804922+00:00,11.30
2021-04-02 13:30:18.816782+00:00,11.40
2021-04-02 13:30:18.833144+00:00,11.50
2021-04-02 13:30:19.826565+00:00,11.60
2021-04-02 13:30:19.919461+00:00,11.70
2021-04-02 13:30:20.816102+00:00,11.20
2021-04-02 13:30:20.832992+00:00,11.30
2021-04-02 13:30:21.821746+00:00,11.80
2021-04-02 13:30:21.842843+00:00,11.90
2021-04-02 13:30:21.953104+00:00,11.80
2021-04-02 13:30:22.826445+00:00,12.20
2021-04-02 13:30:23.841701+00:00,12.80
2021-04-02 13:30:24.823090+00:00,13.20
2021-04-02 13:30:25.836718+00:00,11.00
2021-04-02 13:30:25.928067+00:00,11.10
2021-04-02 13:30:26.837035+00:00,7.90
2021-04-02 13:30:26.945074+00:00,8.00
2021-04-02 13:30:27.843312+00:00,9.50
2021-04-02 13:30:28.847830+00:00,9.90
2021-04-02 13:30:29.845315+00:00,10.90
2021-04-02 13:30:30.851821+00:00,11.60
2021-04-02 13:30:30.956056+00:00,11.70
2021-04-02 13:30:31.856695+00:00,11.40
2021-04-02 13:30:31.869216+00:00,11.50
2021-04-02 13:30:32.865724+00:00,10.10
2021-04-02 13:30:33.871334+00:00,10.10
2021-04-02 13:30:34.875056+00:00,9.70
2021-04-02 13:30:35.858993+00:00,9.90
2021-04-02 13:30:36.872129+00:00,9.10
2021-04-02 13:30:37.882913+00:00,10.10
2021-04-02 13:30:38.881808+00:00,10.90
2021-04-02 13:30:39.882002+00:00,12.00
2021-04-02 13:30:39.893399+00:00,12.10
2021-04-02 13:30:40.897484+00:00,14.00
2021-04-02 13:30:41.893018+00:00,14.30
2021-04-02 13:30:41.989232+00:00,14.40
2021-04-02 13:30:42.898350+00:00,14.00
2021-04-02 13:30:43.920207+00:00,13.20
2021-04-02 13:30:44.919166+00:00,12.60
2021-04-02 13:30:45.911014+00:00,12.40
2021-04-02 13:30:46.913889+00:00,10.70
2021-04-02 13:30:47.935538+00:00,10.10
2021-04-02 13:30:48.919964+00:00,9.30
2021-04-02 13:30:49.941266+00:00,10.50
2021-04-02 13:30:50.928517+00:00,11.00
2021-04-02 13:30:50.941231+00:00,11.10
2021-04-02 13:30:51.930497+00:00,12.40
2021-04-02 13:30:52.144706+00:00,12.40
2021-04-02 13:30:52.938661+00:00,12.20
2021-04-02 13:30:53.092605+00:00,12.20
2021-04-02 13:30:53.939634+00:00,11.60
2021-04-02 13:30:53.955575+00:00,11.70
2021-04-02 13:30:54.272360+00:00,11.60
2021-04-02 13:30:54.942639+00:00,11.80
2021-04-02 13:30:54.955939+00:00,11.90
2021-04-02 13:30:55.193170+00:00,11.80
2021-04-02 13:30:55.941953+00:00,11.40
2021-04-02 13:30:55.951416+00:00,11.50
2021-04-02 13:30:56.201693+00:00,11.40
2021-04-02 13:30:56.962177+00:00,11.20
2021-04-02 13:30:57.051804+00:00,11.30
2021-04-02 13:30:57.488481+00:00,11.20
2021-04-02 13:30:57.950916+00:00,13.00
2021-04-02 13:30:58.165060+00:00,13.00
2021-04-02 13:30:58.957207+00:00,13.40
2021-04-02 13:30:59.190896+00:00,13.40
2021-04-02 13:30:59.966907+00:00,13.00
2021-04-02 13:31:00.453068+00:00,13.00
2021-04-02 13:31:00.963648+00:00,12.60
2021-04-02 13:31:01.112984+00:00,12.60
2021-04-02 13:31:02.172866+00:00,12.60
2021-04-02 13:31:02.973462+00:00,12.80
2021-04-02 13:31:03.457421+00:00,12.80
2021-04-02 13:31:03.982300+00:00,11.80
2021-04-02 13:31:03.995214+00:00,11.90
2021-04-02 13:31:04.104907+00:00,11.80
2021-04-02 13:31:04.985778+00:00,11.40
2021-04-02 13:31:05.074907+00:00,11.50
2021-04-02 13:31:05.235276+00:00,11.40
2021-04-02 13:31:05.982928+00:00,9.70
2021-04-02 13:31:06.252556+00:00,9.70
2021-04-02 13:31:06.976896+00:00,7.40
2021-04-02 13:31:07.138607+00:00,7.30
2021-04-02 13:31:07.986941+00:00,6.40
2021-04-02 13:31:08.199756+00:00,6.40
2021-04-02 13:31:08.989139+00:00,14.20
2021-04-02 13:31:09.429372+00:00,14.10
2021-04-02 13:31:09.999654+00:00,14.00
2021-04-02 13:31:10.159419+00:00,13.90
2021-04-02 13:31:10.992193+00:00,11.80
2021-04-02 13:31:11.005268+00:00,11.90
2021-04-02 13:31:11.228535+00:00,11.80
2021-04-02 13:31:12.048093+00:00,11.90
2021-04-02 13:31:12.207448+00:00,11.80
2021-04-02 13:31:12.999172+00:00,12.40
2021-04-02 13:31:13.250755+00:00,12.40
2021-04-02 13:31:14.012499+00:00,11.40
2021-04-02 13:31:14.025059+00:00,11.50
2021-04-02 13:31:14.239644+00:00,11.40
2021-04-02 13:31:15.015526+00:00,10.70
2021-04-02 13:31:15.250381+00:00,10.60
2021-04-02 13:31:16.018521+00:00,8.90
2021-04-02 13:31:16.176239+00:00,8.90
2021-04-02 13:31:17.031238+00:00,8.30
2021-04-02 13:31:17.116172+00:00,8.40
2021-04-02 13:31:17.174107+00:00,8.30
2021-04-02 13:31:18.027606+00:00,8.70
2021-04-02 13:31:18.129255+00:00,8.80
2021-04-02 13:31:18.479830+00:00,8.70
2021-04-02 13:31:19.030257+00:00,12.80
2021-04-02 13:31:19.254735+00:00,12.80
2021-04-02 13:31:20.446244+00:00,12.80
2021-04-02 13:31:21.038355+00:00,11.80
2021-04-02 13:31:21.050432+00:00,11.90
2021-04-02 13:31:21.189135+00:00,11.80
2021-04-02 13:31:22.050023+00:00,12.60
2021-04-02 13:31:22.215958+00:00,12.60
2021-04-02 13:31:23.053061+00:00,11.20
2021-04-02 13:31:23.065989+00:00,11.30
2021-04-02 13:31:23.525167+00:00,11.20
2021-04-02 13:31:24.061559+00:00,11.20
2021-04-02 13:31:24.070863+00:00,11.20
2021-04-02 13:31:24.159277+00:00,11.30
2021-04-02 13:31:25.061659+00:00,11.80
2021-04-02 13:31:25.074268+00:00,11.90
2021-04-02 13:31:25.302209+00:00,11.80
2021-04-02 13:31:26.059431+00:00,12.60
2021-04-02 13:31:26.119375+00:00,12.60
2021-04-02 13:31:26.125998+00:00,12.60
2021-04-02 13:31:27.075407+00:00,12.00
2021-04-02 13:31:27.167057+00:00,12.10
2021-04-02 13:31:27.245976+00:00,12.00
2021-04-02 13:31:28.067457+00:00,13.00
2021-04-02 13:31:28.370265+00:00,13.00
2021-04-02 13:31:29.084273+00:00,13.20
2021-04-02 13:31:29.292676+00:00,13.20
2021-04-02 13:31:30.072449+00:00,11.80
2021-04-02 13:31:30.085603+00:00,11.90
2021-04-02 13:31:30.561927+00:00,11.80
2021-04-02 13:31:31.069627+00:00,9.50
2021-04-02 13:31:31.226254+00:00,9.50
2021-04-02 13:31:32.081809+00:00,10.90
2021-04-02 13:31:32.255227+00:00,10.80
2021-04-02 13:31:33.098454+00:00,8.90
2021-04-02 13:31:33.243921+00:00,8.90
2021-04-02 13:31:34.100399+00:00,7.20
2021-04-02 13:31:34.504855+00:00,7.10
2021-04-02 13:31:35.097872+00:00,5.80
2021-04-02 13:31:35.431556+00:00,5.80
2021-04-02 13:31:36.100961+00:00,5.00
2021-04-02 13:31:36.789381+00:00,5.00
2021-04-02 13:31:37.119982+00:00,7.60
2021-04-02 13:31:37.439769+00:00,7.50
2021-04-02 13:31:38.110157+00:00,9.70
2021-04-02 13:31:38.406064+00:00,9.70
2021-04-02 13:31:39.118808+00:00,6.40
2021-04-02 13:31:39.505249+00:00,6.40
2021-04-02 13:31:40.150700+00:00,7.20
2021-04-02 13:31:40.668077+00:00,7.10
2021-04-02 13:31:41.124579+00:00,8.50
2021-04-02 13:31:41.225598+00:00,8.60
2021-04-02 13:31:41.488208+00:00,8.50
2021-04-02 13:31:42.143947+00:00,9.50
2021-04-02 13:31:42.441387+00:00,9.50
2021-04-02 13:31:43.126290+00:00,10.90
2021-04-02 13:31:43.681755+00:00,10.80
2021-04-02 13:31:44.130928+00:00,9.10
2021-04-02 13:31:44.508986+00:00,9.10
2021-04-02 13:31:45.149112+00:00,7.90
2021-04-02 13:31:45.238876+00:00,8.00
2021-04-02 13:31:45.514682+00:00,7.90
2021-04-02 13:31:46.136038+00:00,8.50
2021-04-02 13:31:46.146936+00:00,8.60
2021-04-02 13:31:46.761862+00:00,8.50
2021-04-02 13:31:47.139884+00:00,7.90
2021-04-02 13:31:47.245650+00:00,8.00
2021-04-02 13:31:47.532971+00:00,7.90
2021-04-02 13:31:48.151730+00:00,7.80
2021-04-02 13:31:48.461188+00:00,7.70
2021-04-02 13:31:49.151056+00:00,7.00
2021-04-02 13:31:49.519414+00:00,6.90
2021-04-02 13:31:50.164772+00:00,7.20
2021-04-02 13:31:50.604836+00:00,7.10
2021-04-02 13:31:51.167949+00:00,6.00
2021-04-02 13:31:51.630258+00:00,6.00
2021-04-02 13:31:52.172209+00:00,6.60
2021-04-02 13:31:52.534543+00:00,6.60
2021-04-02 13:31:53.175090+00:00,6.40
2021-04-02 13:31:53.553286+00:00,6.40
2021-04-02 13:31:54.183217+00:00,7.00
2021-04-02 13:31:54.647257+00:00,6.90
2021-04-02 13:31:55.185949+00:00,6.20
2021-04-02 13:31:55.607964+00:00,6.20
2021-04-02 13:31:56.201189+00:00,6.80
2021-04-02 13:31:56.524761+00:00,6.80
2021-04-02 13:31:57.194041+00:00,7.80
2021-04-02 13:31:57.672573+00:00,7.70
2021-04-02 13:31:58.196496+00:00,7.00
2021-04-02 13:31:58.591751+00:00,6.90
2021-04-02 13:31:59.210000+00:00,6.00
2021-04-02 13:31:59.643099+00:00,6.00
2021-04-02 13:32:00.214430+00:00,6.20
2021-04-02 13:32:00.621113+00:00,6.20
2021-04-02 13:32:01.215964+00:00,5.60
2021-04-02 13:32:01.660474+00:00,5.60
2021-04-02 13:32:02.813456+00:00,5.60
2021-04-02 13:32:03.216185+00:00,6.60
2021-04-02 13:32:03.589925+00:00,6.60
2021-04-02 13:32:04.207854+00:00,7.00
2021-04-02 13:32:04.592015+00:00,6.90
2021-04-02 13:32:05.210170+00:00,7.60
2021-04-02 13:32:05.606188+00:00,7.50
2021-04-02 13:32:06.216638+00:00,8.10
2021-04-02 13:32:06.230854+00:00,8.20
2021-04-02 13:32:06.639697+00:00,8.10
2021-04-02 13:32:07.215707+00:00,7.80
2021-04-02 13:32:07.584461+00:00,7.70
2021-04-02 13:32:08.226962+00:00,9.70
2021-04-02 13:32:08.584242+00:00,9.70
2021-04-02 13:32:09.226459+00:00,9.30
2021-04-02 13:32:09.645165+00:00,9.30
2021-04-02 13:32:10.226744+00:00,9.10
2021-04-02 13:32:10.661967+00:00,9.10
2021-04-02 13:32:11.228528+00:00,8.10
2021-04-02 13:32:11.260463+00:00,8.20
2021-04-02 13:32:11.567172+00:00,8.10
2021-04-02 13:32:12.233602+00:00,9.50
2021-04-02 13:32:12.570571+00:00,9.50
2021-04-02 13:32:13.234638+00:00,10.70
2021-04-02 13:32:13.671334+00:00,10.60
2021-04-02 13:32:14.248356+00:00,11.60
2021-04-02 13:32:14.261562+00:00,11.70
2021-04-02 13:32:14.794470+00:00,11.60
2021-04-02 13:32:15.237745+00:00,11.20
2021-04-02 13:32:15.261827+00:00,11.30
2021-04-02 13:32:15.546128+00:00,11.20
2021-04-02 13:32:16.261745+00:00,10.70
2021-04-02 13:32:16.789815+00:00,10.60
2021-04-02 13:32:17.241827+00:00,11.00
2021-04-02 13:32:17.253498+00:00,11.10
2021-04-02 13:32:17.763657+00:00,11.00
2021-04-02 13:32:18.254183+00:00,11.60
2021-04-02 13:32:18.273142+00:00,11.70
2021-04-02 13:32:18.631202+00:00,11.60
2021-04-02 13:32:19.247087+00:00,10.90
2021-04-02 13:32:19.658951+00:00,10.80
2021-04-02 13:32:20.262671+00:00,11.80
2021-04-02 13:32:20.276993+00:00,11.90
2021-04-02 13:32:20.600502+00:00,11.80
2021-04-02 13:32:21.260421+00:00,11.20
2021-04-02 13:32:21.275535+00:00,11.30
2021-04-02 13:32:21.623398+00:00,11.20
2021-04-02 13:32:22.269586+00:00,10.50
2021-04-02 13:32:22.617146+00:00,10.40
2021-04-02 13:32:23.277496+00:00,13.20
2021-04-02 13:32:23.637885+00:00,13.20
2021-04-02 13:32:24.271464+00:00,11.40
2021-04-02 13:32:24.285995+00:00,11.50
2021-04-02 13:32:24.641377+00:00,11.40
2021-04-02 13:32:25.274956+00:00,10.90
2021-04-02 13:32:25.689789+00:00,10.80
2021-04-02 13:32:26.277259+00:00,12.20
2021-04-02 13:32:26.766454+00:00,12.20
2021-04-02 13:32:27.280348+00:00,12.80
2021-04-02 13:32:27.604558+00:00,12.80
2021-04-02 13:32:28.284135+00:00,14.70
2021-04-02 13:32:28.296279+00:00,14.80
2021-04-02 13:32:28.680866+00:00,14.70
2021-04-02 13:32:29.286420+00:00,15.70
2021-04-02 13:32:29.301824+00:00,15.80
2021-04-02 13:32:29.676753+00:00,15.70
2021-04-02 13:32:30.286156+00:00,14.70
2021-04-02 13:32:30.298219+00:00,14.80
2021-04-02 13:32:30.799386+00:00,14.70
2021-04-02 13:32:31.291874+00:00,11.40
2021-04-02 13:32:31.303715+00:00,11.50
2021-04-02 13:32:31.698731+00:00,11.40
2021-04-02 13:32:32.307960+00:00,13.40
2021-04-02 13:32:32.652504+00:00,13.40
2021-04-02 13:32:33.289184+00:00,12.80
2021-04-02 13:32:33.634913+00:00,12.80
2021-04-02 13:32:34.330599+00:00,11.80
2021-04-02 13:32:34.347852+00:00,11.90
2021-04-02 13:32:34.694274+00:00,11.80
2021-04-02 13:32:35.310256+00:00,13.40
2021-04-02 13:32:35.896684+00:00,13.40
2021-04-02 13:32:36.299333+00:00,12.60
2021-04-02 13:32:36.640674+00:00,12.60
2021-04-02 13:32:37.298486+00:00,11.80
2021-04-02 13:32:37.315437+00:00,11.90
2021-04-02 13:32:37.708240+00:00,11.80
2021-04-02 13:32:38.303936+00:00,12.00
2021-04-02 13:32:38.313988+00:00,12.10
2021-04-02 13:32:38.759789+00:00,12.00
2021-04-02 13:32:39.366849+00:00,11.60
2021-04-02 13:32:39.381580+00:00,11.70
2021-04-02 13:32:39.886033+00:00,11.60
2021-04-02 13:32:40.312911+00:00,11.80
2021-04-02 13:32:40.323542+00:00,11.90
2021-04-02 13:32:40.656069+00:00,11.80
2021-04-02 13:32:41.339226+00:00,11.90
2021-04-02 13:32:41.679728+00:00,11.80
2021-04-02 13:32:42.314027+00:00,11.00
2021-04-02 13:32:42.327110+00:00,11.10
2021-04-02 13:32:42.763750+00:00,11.00
2021-04-02 13:32:43.327374+00:00,12.00
2021-04-02 13:32:43.339559+00:00,12.10
2021-04-02 13:32:43.783375+00:00,12.00
2021-04-02 13:32:44.377934+00:00,10.90
2021-04-02 13:32:44.768706+00:00,10.80
2021-04-02 13:32:45.384544+00:00,8.90
2021-04-02 13:32:45.820080+00:00,8.90
2021-04-02 13:32:46.385307+00:00,8.10
2021-04-02 13:32:46.433231+00:00,8.20
2021-04-02 13:32:46.779869+00:00,8.10
2021-04-02 13:32:47.381638+00:00,7.00
2021-04-02 13:32:47.792825+00:00,6.90
2021-04-02 13:32:48.379503+00:00,6.60
2021-04-02 13:32:48.786625+00:00,6.60
2021-04-02 13:32:49.385873+00:00,7.60
2021-04-02 13:32:49.698544+00:00,7.50
2021-04-02 13:32:50.394468+00:00,7.80
2021-04-02 13:32:50.818413+00:00,7.70
2021-04-02 13:32:51.380237+00:00,7.40
2021-04-02 13:32:51.745184+00:00,7.30
2021-04-02 13:32:52.394913+00:00,7.20
2021-04-02 13:32:52.937693+00:00,7.10
2021-04-02 13:32:53.390886+00:00,8.90
2021-04-02 13:32:53.828408+00:00,8.90
2021-04-02 13:32:54.393325+00:00,8.30
2021-04-02 13:32:54.453392+00:00,8.40
2021-04-02 13:32:54.826565+00:00,8.30
2021-04-02 13:32:55.374556+00:00,6.60
2021-04-02 13:32:55.862624+00:00,6.60
